id,raq_01,raq_02,raq_03,raq_04,raq_05,raq_06,raq_07,raq_08,raq_09,raq_10,raq_11,raq_12,raq_13,raq_14,raq_15,raq_16,raq_17,raq_18,raq_19,raq_20,raq_21,raq_22,raq_23
0flup,2,3,2,3,2,3,3,3,3,2,3,2,3,3,3,3,3,3,3,2,3,3,2
2su2r,4,2,2,4,4,3,3,3,4,2,3,4,2,3,3,4,3,3,3,3,4,3,3
vu1go,3,3,3,3,3,3,3,3,2,3,3,3,3,4,3,3,3,3,2,2,2,2,3
iw0ky,2,3,3,3,3,3,2,3,3,3,2,2,3,3,2,3,3,3,2,3,3,4,3
ey54k,3,3,3,3,3,2,3,2,4,3,2,3,2,3,3,3,3,3,4,2,3,4,3
uo1gn,2,4,3,2,2,2,2,3,3,3,3,3,2,2,3,2,3,2,3,3,3,3,3
v3a45,2,3,4,2,2,2,3,2,3,3,3,2,3,4,3,2,1,3,2,3,3,3,3
ybd10,3,3,3,3,4,3,3,2,3,2,3,3,3,3,4,3,3,3,3,3,3,4,2
yq497,2,3,3,3,3,3,3,4,4,3,4,3,4,3,4,3,3,3,2,3,2,3,3
j3g65,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,4,3
ih67y,3,3,4,3,3,3,2,3,3,3,3,3,3,4,3,3,3,3,2,3,3,2,3
ajl01,3,3,3,3,3,3,3,4,2,2,4,3,2,3,3,3,3,3,3,3,3,3,2
5dyq6,3,2,2,2,2,3,3,3,3,3,3,3,4,2,4,3,3,3,3,2,3,3,3
92728,3,3,2,4,4,3,3,3,3,3,3,3,3,3,3,2,3,4,3,3,3,3,3
976fc,3,3,2,3,3,3,3,3,3,3,3,4,3,2,3,3,3,3,3,3,4,3,3
mwns9,4,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3
s75ln,3,3,3,3,3,3,3,3,3,3,4,3,3,2,3,3,3,3,3,3,3,3,3
ji5d7,2,4,4,3,3,3,3,2,2,3,3,3,4,2,2,3,3,3,3,3,2,3,3
bx3ys,3,4,2,3,4,4,3,3,3,4,3,4,3,4,4,3,3,3,3,4,3,4,3
5w79u,3,3,2,3,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
1vmps,3,2,3,3,3,2,3,3,3,3,2,3,2,3,3,2,3,2,2,3,3,2,2
593rt,4,3,3,3,3,3,3,3,3,3,2,3,3,4,2,3,2,3,3,3,3,3,3
h7h63,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3
3250v,3,2,2,3,3,3,3,3,2,3,3,3,4,4,3,3,3,3,1,3,2,2,2
1uxo1,2,2,3,3,3,3,3,4,3,3,3,2,2,3,2,4,3,3,3,3,2,2,3
j62ab,3,2,3,2,2,2,2,2,2,2,3,3,2,3,3,2,2,3,3,3,3,2,2
44365,3,4,2,3,3,4,3,4,3,3,3,3,4,3,3,2,4,3,3,3,2,3,3
1ek18,4,2,3,3,3,3,3,2,3,3,3,2,2,3,3,3,3,3,3,3,3,2,2
042u6,2,2,4,3,2,3,3,3,2,2,3,3,3,4,3,2,3,3,2,2,2,3,2
8dlxg,2,3,2,4,3,4,4,3,3,2,3,3,3,3,3,3,3,4,3,3,3,3,3
g62do,3,3,3,3,4,3,3,4,4,3,4,4,2,3,3,3,4,3,3,3,4,3,4
aa6ng,3,3,3,3,3,3,3,3,4,2,2,3,3,2,3,3,3,3,2,3,3,3,3
83vn5,3,3,3,3,3,3,3,3,2,2,4,4,3,3,3,3,3,3,3,3,2,3,2
hq456,3,3,2,3,3,3,2,3,3,3,3,3,2,3,2,3,3,2,2,3,3,2,2
v5xb3,3,3,3,3,3,2,2,3,2,2,2,2,3,3,3,3,3,2,2,2,2,2,2
6x66l,4,2,3,4,2,2,2,3,2,3,3,4,2,2,3,4,4,3,3,4,4,2,3
54265,2,3,3,3,3,2,3,3,3,3,3,4,3,3,4,3,3,3,3,3,3,4,3
91ddh,3,2,3,3,3,3,4,4,2,3,3,4,3,4,3,3,4,4,3,3,4,3,3
546sl,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,4,2,3,4,3
4i5qf,4,2,4,3,3,3,3,2,3,3,2,3,3,3,2,3,3,3,2,3,3,2,3
8135b,3,2,3,2,4,4,3,3,3,3,4,3,3,3,4,3,3,3,2,2,3,3,3
yn1sv,3,3,3,4,3,3,3,3,3,2,3,1,4,3,3,2,2,2,3,4,4,3,3
5y45m,3,3,2,3,4,4,3,3,3,4,3,3,3,4,4,3,3,3,4,4,4,3,3
h39mf,2,3,3,3,2,3,3,2,4,2,3,2,3,3,4,2,3,3,3,2,2,3,3
s689p,2,3,3,3,2,2,2,2,2,4,3,3,3,3,3,2,3,3,2,3,3,3,3
9vlc4,3,3,3,3,3,4,4,4,4,3,3,3,3,3,3,3,3,4,4,4,3,4,4
sod55,3,3,3,3,3,3,2,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,2
c2677,1,3,3,3,3,3,2,3,2,3,3,3,3,2,3,3,2,3,2,2,3,2,3
0sqvj,3,3,3,3,3,3,3,3,3,2,3,4,3,3,3,3,3,3,3,2,3,4,3
59efq,3,3,2,3,2,2,2,3,3,3,3,3,2,3,2,3,2,3,2,4,3,2,3
i8682,3,4,3,3,3,3,3,2,3,2,3,3,2,3,3,3,3,3,3,3,3,2,3
6823y,3,2,3,2,3,2,4,2,2,2,3,3,3,2,2,3,3,3,2,2,3,2,2
557li,3,3,3,3,3,3,3,3,3,3,3,4,3,3,2,3,3,3,3,3,2,3,3
oa847,4,3,3,4,3,2,3,2,3,2,3,4,3,2,3,4,3,3,2,3,4,2,3
4ysr2,4,3,2,3,3,3,3,4,3,3,4,2,3,3,3,2,3,3,2,2,3,3,3
54d5g,2,3,2,3,2,3,3,2,3,3,3,3,2,3,2,3,3,2,3,2,3,2,2
jl30s,3,3,3,3,2,2,2,3,3,2,3,2,2,1,3,3,3,2,2,2,2,2,2
fbwci,2,2,3,3,2,2,2,3,3,2,3,3,3,3,3,3,2,3,3,3,2,2,2
sqtce,2,3,3,3,3,3,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,3,3
i2x6o,3,3,3,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,4,4
6xhjj,3,3,2,3,3,3,2,2,3,3,3,3,2,3,3,3,2,2,3,3,3,3,3
1ivp6,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,4,4,3,3,3,4,3,3
ewh9o,3,2,3,2,3,3,3,3,4,2,3,3,3,3,3,3,3,3,3,2,2,2,2
bf54h,3,2,3,3,2,3,3,2,2,3,2,2,3,3,3,3,2,3,2,3,3,2,3
281aq,3,3,2,4,3,3,3,3,3,3,4,4,4,2,3,3,3,3,4,2,3,3,4
1o127,3,2,3,3,2,2,1,2,3,2,2,2,2,3,2,3,2,2,2,3,2,2,3
t14n8,2,3,2,3,2,2,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3
n1f37,3,4,3,3,3,3,3,2,3,3,3,2,3,3,3,3,2,3,3,3,3,3,4
yn9q6,3,3,3,3,3,3,3,3,4,4,3,3,3,4,2,2,4,3,3,3,2,4,3
ur64g,4,3,3,2,3,4,4,3,4,3,3,3,4,4,4,3,3,4,5,2,2,4,4
v94aa,2,2,3,2,3,4,3,3,3,3,3,2,3,3,3,3,4,3,3,2,2,2,3
0sq16,4,3,2,3,3,3,4,3,3,3,3,2,3,3,3,3,4,3,3,4,4,2,2
7p326,2,3,3,3,4,3,3,3,3,3,3,3,3,3,4,3,3,3,4,3,3,2,2
1e8x9,2,3,3,3,2,3,2,3,3,2,4,1,3,3,2,3,4,3,3,2,3,3,3
cc2qa,3,2,3,3,3,2,2,3,3,2,3,3,3,3,2,3,3,2,2,3,2,3,2
a9m4t,2,2,3,3,2,2,2,2,2,3,2,3,2,2,1,3,2,2,2,2,2,3,2
062v2,3,2,2,4,4,3,3,4,3,3,4,2,3,3,3,3,4,3,3,3,3,2,2
r0s8h,3,3,3,2,3,3,3,2,3,3,3,3,3,3,3,2,3,4,3,3,2,2,3
7m8ca,3,3,2,3,4,3,3,4,2,3,3,3,3,3,2,3,3,4,4,2,3,3,3
e3e8m,3,3,2,3,3,2,2,2,3,3,2,3,2,3,3,2,3,2,3,2,2,2,3
q67u2,3,3,4,3,2,3,3,3,4,3,3,4,2,2,2,2,3,2,3,3,2,3,3
5tdh5,3,3,2,4,3,3,3,3,3,3,3,3,3,3,3,4,3,3,2,4,4,3,3
58oej,3,3,4,3,4,4,4,3,3,3,3,3,4,3,4,2,3,3,3,3,3,3,3
t7n10,3,3,2,3,3,3,3,3,3,2,3,3,3,3,3,1,3,2,3,3,3,3,3
xjpqc,2,3,3,3,3,2,2,2,3,4,3,3,3,2,3,3,3,3,3,2,3,3,3
1847l,3,2,3,3,2,3,2,2,3,3,2,3,2,2,3,3,2,2,3,3,3,2,2
kra78,3,3,3,4,3,2,2,3,3,2,3,3,3,2,3,2,3,2,3,3,3,2,3
1lyap,3,3,3,3,3,4,4,3,4,4,2,2,3,3,4,3,3,4,4,3,4,3,3
c3r7k,3,3,3,3,2,3,2,2,2,3,3,3,3,3,2,2,2,3,3,3,2,3,3
79l5y,3,3,3,3,3,3,3,3,3,3,4,3,2,3,2,3,2,2,3,3,3,3,3
9qt6s,3,3,3,4,3,2,3,3,4,3,2,4,3,3,3,3,3,2,4,2,3,4,4
d1ry5,2,3,2,3,2,2,2,2,3,3,3,2,2,2,2,2,3,2,2,2,2,3,2
87158,2,3,3,3,3,3,2,2,4,3,3,2,3,2,3,3,3,2,3,3,2,4,4
0ww57,2,3,3,2,3,3,3,3,3,3,3,2,2,3,2,2,3,3,3,2,2,3,3
4yc33,2,3,3,3,4,3,3,2,2,3,3,2,3,3,3,3,2,3,2,3,3,3,2
dg79r,3,2,3,3,3,3,2,3,2,3,3,2,3,3,3,3,3,3,2,2,2,2,3
n39vh,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,4,3,3,3,3,3
n24sy,2,3,3,2,2,3,3,3,3,4,3,3,3,3,3,2,2,3,4,1,2,2,3
m3b78,3,3,3,2,3,2,3,3,3,2,2,2,3,3,3,2,3,3,4,3,3,3,2
b46tg,3,3,3,4,4,4,4,3,4,3,4,3,3,3,3,3,4,4,4,4,3,3,4
6g4w7,3,3,3,3,3,3,2,3,3,3,3,2,4,3,4,2,3,4,3,3,3,3,2
ma97v,3,3,3,3,3,3,3,2,3,3,2,3,2,2,3,3,2,3,3,2,3,3,3
245w6,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,4,3,3,3,3,3
26k69,4,3,3,3,3,3,1,3,4,3,3,4,2,3,3,3,4,2,3,3,3,3,3
68822,3,3,3,3,3,2,3,3,2,3,3,2,2,2,3,3,4,2,3,3,3,2,2
29v6a,3,3,3,4,3,3,3,3,3,3,3,3,2,2,3,3,4,3,3,4,3,3,3
1sl2m,2,3,2,3,3,2,2,2,3,2,2,3,3,2,3,3,3,2,3,2,2,3,3
10484,3,4,4,3,4,3,4,4,3,2,3,2,3,2,2,3,3,3,3,3,3,3,2
fej3y,2,3,3,3,3,3,3,2,3,3,3,3,3,3,4,3,3,2,3,2,3,3,3
j7481,2,1,3,2,2,3,3,4,1,3,3,2,3,3,2,3,4,3,1,3,3,2,1
1nm2b,3,4,2,3,3,3,3,3,3,3,3,2,3,4,3,3,3,3,3,3,3,4,4
xf0fu,3,3,3,3,3,3,3,4,3,2,4,3,2,2,3,3,4,2,3,4,3,3,3
14g8d,2,3,3,3,3,2,2,2,3,3,1,3,2,3,2,3,3,2,3,3,2,3,2
26wiy,2,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,4,3
c8r72,3,3,3,3,2,3,3,2,3,3,2,3,3,2,4,3,2,3,3,3,2,2,2
0h430,3,3,2,3,4,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,2,2,3
x7r1d,2,2,3,2,2,2,3,3,3,2,3,2,2,3,2,3,3,1,3,3,2,3,3
dd5e3,3,3,3,2,3,3,3,3,2,3,3,3,3,3,4,2,3,3,3,3,3,3,3
5fpup,2,3,4,3,3,3,2,2,4,3,3,1,2,4,2,4,2,3,4,3,3,3,3
4o2mj,2,2,3,3,2,2,3,2,3,2,2,2,2,3,3,3,2,3,3,3,2,2,2
114o2,3,3,3,2,2,3,3,2,4,3,2,2,2,3,2,2,2,3,3,3,3,4,3
a214p,3,3,2,3,3,3,3,3,2,3,3,2,3,2,3,3,3,3,3,3,4,3,3
3u37b,3,3,2,3,4,4,4,3,3,3,3,3,3,3,3,3,3,4,4,3,4,3,3
67513,2,4,3,2,3,3,3,2,4,3,3,3,3,4,3,3,3,3,4,3,3,3,3
x2kj6,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3
lk1w4,3,3,3,2,3,3,3,3,3,3,3,3,3,2,2,3,2,2,3,3,3,3,3
w83fq,2,2,3,2,2,3,4,3,3,3,2,2,3,3,3,3,2,2,2,2,2,2,3
bq2bi,3,2,3,2,2,3,3,2,2,3,1,3,2,2,3,4,2,3,3,2,2,3,3
7i12f,3,3,2,3,3,2,3,3,3,3,2,2,3,2,3,3,2,2,2,3,3,3,3
24i5n,2,2,4,2,2,2,2,2,3,2,2,2,2,2,2,2,2,3,3,2,2,3,3
v5al2,3,3,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3
6xoxx,4,3,3,2,2,2,2,2,2,2,2,3,2,3,3,2,2,2,3,3,3,2,3
9ly37,2,3,3,3,3,3,3,3,3,3,3,2,3,3,4,3,3,3,2,3,3,3,3
3o2ks,2,3,3,3,1,2,3,2,4,2,2,2,2,4,3,2,2,2,3,2,3,2,4
khju6,2,2,2,3,3,3,3,2,3,2,3,3,3,3,3,3,2,2,3,2,3,2,3
3r1ox,3,2,4,3,2,2,2,2,2,4,2,3,3,3,3,3,3,3,2,2,2,2,2
q9i1q,2,4,3,2,3,3,3,3,3,3,3,2,3,2,3,3,2,3,3,2,3,4,4
yosf2,4,2,3,3,2,2,3,2,2,2,3,3,2,3,3,3,4,3,2,3,3,2,2
2353n,2,3,3,2,3,3,3,4,2,3,3,2,3,3,3,3,4,4,2,3,2,3,2
4fgb4,2,3,2,2,2,2,2,2,3,2,2,3,2,3,2,3,3,3,3,3,2,2,2
uuflk,3,3,3,3,4,3,4,3,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3
t7vvj,3,3,2,3,2,2,3,2,3,3,3,3,3,3,3,3,2,3,3,3,3,3,4
kg83o,3,3,3,2,3,3,3,3,3,2,3,3,3,3,2,3,3,3,4,3,3,3,3
1v2ql,2,2,3,3,3,3,3,3,3,4,3,3,2,3,3,3,2,3,3,2,3,2,3
535p7,2,2,3,4,3,3,3,3,2,3,3,3,3,4,3,3,3,3,3,4,4,3,2
68227,2,2,3,2,2,3,3,2,2,3,2,3,3,3,3,2,2,3,2,3,3,2,3
73b42,3,3,2,3,3,2,2,3,2,2,3,3,2,2,3,3,3,3,3,3,2,4,3
p9048,2,2,3,3,3,3,3,3,2,3,2,2,3,3,3,3,3,3,3,3,2,2,3
o6064,3,3,3,2,3,2,2,3,3,3,3,3,3,2,2,3,3,3,2,3,2,3,3
t7q3s,3,3,3,3,3,2,2,3,3,3,3,2,2,3,3,3,3,2,3,3,3,2,2
hd041,2,2,3,2,2,3,2,2,2,3,3,3,2,2,3,3,3,2,2,3,3,2,2
u7h2r,3,1,3,2,2,2,2,2,2,3,2,3,2,3,2,3,3,2,2,2,2,2,2
tj754,2,3,2,3,3,2,3,3,3,2,2,3,3,3,2,2,3,3,3,2,2,4,3
3b09s,2,3,2,3,3,3,2,3,3,3,3,3,3,2,3,3,2,4,3,3,3,3,3
gkf8t,3,3,2,3,3,3,3,3,3,2,3,2,2,3,2,3,2,3,3,2,2,3,2
8l0kt,2,3,3,3,3,2,2,2,3,4,2,3,3,3,3,4,3,3,3,3,2,3,3
7pn3o,3,3,2,3,2,3,3,3,3,4,3,2,3,3,2,3,2,2,3,4,3,2,3
w65t5,3,3,3,2,2,3,3,3,3,2,2,3,3,2,3,3,2,2,3,3,2,2,2
p3eyf,3,4,3,4,3,3,3,3,3,3,3,3,3,4,4,2,2,3,3,4,3,3,3
63441,3,3,3,2,2,2,2,2,2,3,2,3,2,2,3,2,2,2,2,3,2,2,2
2836e,3,3,3,2,3,3,3,4,3,2,4,3,2,3,3,3,3,3,3,3,2,3,2
p629c,3,3,3,3,3,4,3,3,2,4,3,2,4,3,3,3,3,3,3,3,3,3,2
26i85,3,3,2,3,4,4,4,4,3,3,5,3,3,3,3,3,4,4,3,3,3,3,3
u4fmc,3,2,3,2,2,2,3,3,3,2,3,2,3,2,2,2,2,1,3,2,2,2,3
28v82,3,3,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3
2k31n,2,3,3,3,3,3,4,3,3,4,3,3,3,2,3,3,3,4,3,3,3,3,3
6le84,2,2,3,3,2,3,2,3,3,2,3,2,2,3,2,2,2,3,3,3,2,3,3
78575,4,3,3,3,3,3,3,3,3,4,3,2,3,2,3,2,3,3,2,3,3,3,2
f2t3q,3,3,3,4,3,3,4,3,3,3,3,2,3,2,3,3,3,3,2,2,2,2,3
i9oi5,3,3,3,3,3,2,2,3,3,3,3,3,2,4,3,3,3,3,2,2,3,3,3
45q37,3,3,3,3,2,2,2,2,4,3,2,2,3,2,3,3,2,3,3,2,3,3,4
bo836,3,3,2,4,3,4,4,3,3,4,3,3,3,3,3,3,3,4,3,3,4,3,3
ve824,3,2,3,3,2,2,3,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,2
6k05x,4,2,3,4,3,2,3,2,3,3,2,3,2,2,3,4,3,1,2,3,3,3,3
7x83x,3,3,3,3,3,3,4,2,3,4,3,3,3,2,3,2,2,3,3,2,3,3,3
2342y,2,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3
22o43,4,3,2,3,2,3,4,4,4,4,4,3,4,2,3,3,3,3,4,2,3,4,3
p70o3,4,2,3,2,3,3,3,2,3,3,2,2,2,3,3,3,2,2,3,3,4,3,3
fi7h3,2,3,3,3,2,3,2,2,3,2,2,3,2,3,3,3,3,3,2,3,4,3,3
0qh45,4,4,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3
7pyg0,4,3,3,3,3,3,2,3,3,3,3,3,3,3,3,4,3,3,4,3,3,3,3
w4brs,2,3,4,3,2,2,2,2,3,3,3,3,3,2,3,3,3,3,2,2,2,2,3
kuq2h,3,3,2,2,3,3,2,2,4,4,2,3,2,3,3,2,3,3,4,3,3,4,4
8736t,3,3,3,3,3,4,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,3,3
oyk08,3,3,2,2,2,2,2,3,3,2,3,3,2,3,2,3,3,2,3,2,2,3,2
e4233,3,2,1,3,3,3,2,3,2,3,3,3,2,3,3,3,3,2,2,3,4,3,3
1oqlw,3,3,2,3,4,4,4,3,4,3,3,3,3,3,3,3,3,3,4,4,3,4,4
jgahu,3,3,3,4,4,3,2,3,3,3,2,2,3,3,3,3,3,2,3,3,3,3,3
tx115,2,3,3,3,4,4,3,3,3,3,3,3,3,3,4,3,3,3,3,3,4,3,3
tl7qo,3,4,3,3,3,3,3,4,3,3,3,4,3,3,3,3,3,3,3,2,3,3,3
13ah8,2,3,3,3,3,3,3,2,3,3,2,2,3,3,3,3,2,3,3,3,3,3,3
wh3s5,3,3,2,3,3,3,3,3,3,4,3,3,3,3,3,3,2,3,4,3,3,3,3
381sf,3,2,3,1,3,3,3,3,3,3,3,2,4,3,3,3,3,3,2,3,2,2,3
wvyj3,2,2,4,2,2,2,2,2,3,3,2,4,2,3,2,3,2,2,2,2,2,2,2
s462d,3,3,2,2,3,2,3,4,3,3,4,4,3,3,2,4,3,3,2,3,3,3,4
16ttf,3,3,2,3,3,4,3,4,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3
88881,3,3,2,3,3,3,3,2,3,3,2,3,3,2,2,2,3,3,3,4,3,3,3
87vxs,2,3,3,3,3,2,2,3,2,3,3,3,2,2,3,2,3,2,2,3,3,2,3
p5vl5,2,2,4,2,2,2,2,2,2,3,2,3,2,2,3,2,2,3,2,2,2,1,2
1d3pi,3,2,3,3,4,3,3,4,4,2,4,4,3,3,3,3,4,2,3,3,3,3,3
442n7,3,3,3,3,3,4,3,3,3,2,3,2,3,3,3,3,2,3,2,3,3,4,2
0bay8,3,3,3,3,3,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3
1u4gn,3,3,3,2,4,3,3,3,3,4,3,2,3,3,3,3,2,4,3,2,2,3,3
52usj,3,3,3,3,3,3,3,3,3,3,3,2,3,2,2,2,3,3,3,3,3,3,3
4e1sl,3,3,2,3,2,3,3,3,3,4,2,2,3,3,3,2,3,3,3,2,2,3,3
12b3w,2,3,2,3,3,4,3,3,4,3,3,3,3,3,4,2,3,4,4,3,2,3,3
3i67n,3,3,3,3,3,3,2,3,3,3,3,3,3,2,2,3,4,3,3,3,3,3,3
yd1o8,3,2,3,2,3,2,3,3,3,3,3,2,2,3,2,3,3,3,3,2,3,3,2
4o854,3,2,3,3,3,3,3,2,2,3,2,3,3,3,3,2,3,2,2,3,3,2,3
6p8gt,2,3,2,3,3,3,3,3,4,3,2,3,3,2,3,3,2,3,3,3,3,4,4
y1mj7,3,3,2,3,4,3,3,3,3,3,3,3,3,4,3,3,3,3,3,2,2,3,3
hfd1o,2,3,3,3,3,3,3,3,3,2,3,3,3,3,2,4,2,2,3,2,3,3,3
es4yw,4,3,3,3,3,2,3,3,2,3,3,3,2,3,2,2,4,2,3,2,2,3,3
9xk41,2,2,3,2,2,3,3,3,2,3,3,2,3,3,3,3,3,2,2,2,2,2,2
pee1i,4,3,3,4,4,4,3,2,3,3,3,3,3,3,2,3,3,4,3,3,4,2,3
w3559,3,3,3,3,3,4,4,3,2,3,3,3,4,3,3,3,3,2,2,3,3,3,3
6tgyl,3,3,1,3,3,3,4,3,3,3,3,4,3,3,2,2,3,4,3,3,3,3,2
4xdca,2,2,3,2,2,1,2,2,2,1,2,3,2,2,2,3,3,2,2,2,3,2,2
d53tm,3,3,2,2,4,4,3,3,3,4,3,3,4,3,3,3,2,3,3,3,3,3,3
gwpon,4,2,3,3,3,3,2,3,3,3,3,3,2,2,3,3,3,2,3,3,3,3,3
7b4wm,3,3,2,4,3,3,3,3,3,2,3,3,3,3,2,3,3,2,3,3,4,3,3
1c3uy,3,2,2,3,2,1,4,4,3,3,3,2,2,3,2,3,2,3,2,3,4,3,2
5n7oa,3,3,2,2,2,3,4,3,3,3,3,3,3,3,3,2,3,2,2,4,3,3,4
9q3j3,4,3,3,3,3,3,3,3,3,3,2,2,3,2,3,3,2,2,2,3,3,3,3
ra537,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,2
h6o3g,4,2,3,3,3,2,3,3,3,2,3,3,2,3,3,3,3,2,3,3,3,2,3
6k71f,3,2,4,3,2,3,3,2,3,2,3,3,3,3,2,2,2,3,2,3,2,3,2
go64l,3,2,2,3,2,2,3,3,3,2,4,3,3,3,3,3,3,2,3,3,3,2,3
5h2c9,2,3,3,3,3,3,3,3,3,3,3,2,3,2,3,2,2,3,2,3,2,3,2
4807r,3,3,3,3,3,3,4,3,3,3,3,2,3,4,3,3,3,3,3,4,2,3,3
531u4,2,3,3,3,3,2,2,2,3,2,2,2,3,2,3,2,2,3,2,3,3,2,3
554xo,4,2,3,3,4,3,3,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3
m6toe,2,3,3,3,3,4,3,3,3,2,3,3,3,3,3,3,3,4,3,3,2,3,2
2c61o,3,3,4,2,3,4,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3
0cf60,3,3,3,3,3,2,3,2,3,3,2,2,3,3,3,2,2,3,3,2,3,2,3
j213w,4,3,3,3,4,3,3,3,3,3,3,3,3,3,2,3,3,3,2,3,3,4,3
per2b,2,3,3,3,2,3,3,2,2,3,3,3,2,3,2,2,3,3,2,4,3,4,3
g2x78,3,3,2,4,3,3,3,3,3,3,3,4,3,3,3,3,3,3,2,4,4,2,3
4jy2n,2,3,4,2,2,2,3,3,3,2,3,3,3,2,2,2,2,2,3,2,2,3,3
5p2lv,3,3,3,2,2,3,1,2,3,3,2,3,3,3,3,3,2,2,2,2,2,3,3
8ludx,3,2,3,2,3,3,4,4,3,3,3,2,2,3,2,3,3,3,3,2,2,2,3
nfi60,3,2,2,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,2,3,3,2,2
n82hb,3,3,3,2,3,3,3,3,2,2,2,2,3,2,3,3,3,2,3,3,2,3,3
42g5u,3,2,3,2,2,2,2,3,2,3,2,3,3,2,3,2,3,3,3,3,2,3,2
id1tk,3,3,3,3,3,2,2,2,3,3,3,3,3,3,2,3,2,2,2,3,3,3,3
48404,2,2,3,2,2,2,2,2,3,3,2,2,3,3,2,3,2,3,3,2,2,2,3
g19en,4,3,2,3,3,3,3,3,3,3,4,2,3,3,3,3,3,3,3,3,3,3,2
e5r71,2,4,2,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2
5mio4,3,3,2,3,3,3,3,3,3,4,3,3,3,4,3,3,3,3,3,4,4,2,2
kv4dd,2,3,2,2,4,3,3,2,3,4,3,3,3,3,2,3,2,3,2,3,3,2,2
731yk,2,2,3,2,3,3,2,3,3,3,3,2,2,4,2,3,4,3,3,3,2,2,3
8c738,4,3,3,3,3,3,3,4,2,3,3,3,3,3,2,2,2,3,3,3,3,2,3
0396y,3,2,2,4,4,3,3,2,2,4,2,3,4,3,4,4,3,4,3,4,3,3,3
1lm7g,3,3,3,3,3,3,3,3,3,3,2,2,3,2,3,3,3,3,3,3,3,3,3
y40r3,3,2,3,3,3,3,2,3,4,3,3,4,3,3,3,3,3,2,3,3,3,3,4
8rm2n,3,2,2,3,2,3,3,3,3,4,3,3,4,4,2,3,3,3,3,2,3,2,3
631du,3,3,2,3,4,3,3,3,3,3,3,2,3,2,3,3,2,3,2,3,3,3,4
29569,3,3,2,5,3,3,3,3,2,3,3,3,2,3,3,3,3,3,2,3,3,2,2
1ju1g,2,2,3,4,3,3,3,3,3,4,3,3,3,2,4,3,3,3,3,4,3,3,2
964tv,3,3,3,3,3,3,2,2,3,3,2,3,4,3,3,3,2,2,3,3,4,3,2
6peh7,2,3,3,3,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,2,3,3,2
0hd9l,2,3,3,3,3,4,4,3,3,3,4,3,4,3,4,2,3,3,2,3,3,3,3
55v85,3,2,3,2,3,2,2,2,2,2,3,2,3,2,3,3,2,3,3,2,3,3,3
gt83f,2,3,4,2,1,2,2,2,3,2,1,2,2,2,3,3,1,2,3,2,2,3,3
7pr61,3,3,2,3,3,4,4,3,3,3,2,4,3,3,3,3,3,3,3,3,4,3,2
25t25,3,3,3,3,3,3,4,2,2,3,3,3,3,3,3,3,2,3,3,3,3,3,2
jhex4,3,3,3,3,2,3,2,2,3,3,2,3,2,3,3,3,2,3,3,3,3,2,3
hy612,4,3,2,4,3,2,2,3,3,3,2,3,2,2,2,2,3,3,3,3,3,2,4
71fpv,2,3,3,3,3,3,3,3,3,3,2,4,2,2,3,4,3,3,3,3,3,3,2
4qqjt,3,2,2,4,3,3,3,3,2,4,3,3,2,2,3,3,2,2,2,4,4,2,1
w94nv,2,3,3,3,4,3,3,3,2,3,3,2,2,3,3,4,3,3,3,3,3,2,3
i9596,3,2,2,4,3,3,3,3,2,2,2,3,4,2,3,2,3,3,3,3,3,3,2
